id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_predita,probabilidade_falha,FDF (Falha Desgaste Ferramenta)_predito,FDC (Falha Dissipacao Calor)_predito,FP (Falha Potencia)_predito,FTE (Falha Tensao Excessiva)_predito,FA (Falha Aleatoria)_predito
35475,L55256,L,300.3,311.8,90.0,1360,48.0,119,0.0,0.013364407401561596,0.0,0.0,0.0,0.0,0.0
35476,M21361,M,300.9,310.0,90.0,1600,36.0,204,0.0,0.007425416129685166,0.0,0.0,0.0,0.0,0.0
35477,M21650,M,301.1,310.7,90.0,2219,16.7,79,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35478,H37186,H,300.3,311.5,90.0,1464,41.0,29,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35479,M17597,M,299.7,309.1,90.0,1508,41.2,152,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35480,L55021,L,300.1,311.5,90.0,1471,47.2,201,0.0,0.0198712494763457,0.0,0.0,0.0,0.0,0.0
35481,L53441,L,301.1,310.6,90.0,1417,47.6,10,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35482,M23065,M,299.4,310.9,90.0,1446,47.3,12,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35483,L48427,L,297.2,308.5,90.0,1513,42.9,212,0.0,0.02275791626379171,0.0,0.0,0.0,0.0,0.0
35484,L56515,L,298.4,308.9,90.0,1501,50.0,203,0.0,0.03281124666388054,0.0,0.0,0.0,0.0,0.0
35485,L51374,L,302.4,311.0,90.0,1423,46.2,186,0.0,0.009300419882565091,0.0,0.0,0.0,0.0,0.0
35486,M22860,M,300.8,312.0,90.0,1443,53.3,151,0.0,0.004127056462715491,0.0,0.0,0.0,0.0,0.0
35487,L54557,L,299.5,310.0,90.0,1349,52.7,92,0.0,0.015745001073606057,0.0,0.0,0.0,0.0,0.0
35488,M18294,M,301.5,310.5,90.0,1412,44.1,184,0.0,0.004394074599089289,0.0,0.0,0.0,0.0,0.0
35489,L52561,L,302.8,312.4,90.0,1651,27.0,200,0.0,0.005483304415459454,0.0,0.0,0.0,0.0,0.0
35490,L48138,L,295.8,306.4,90.0,1399,47.6,84,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
35491,L47596,L,297.4,308.5,90.0,1495,37.8,211,0.0,0.010392970945572693,0.0,0.0,0.0,0.0,0.0
35492,M20601,M,302.3,311.7,90.0,1483,40.5,8,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35493,L53907,L,301.5,310.8,90.0,1785,25.5,120,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35494,L51561,L,301.9,309.6,90.0,1446,43.2,225,0.0,0.16270624004536186,0.0,0.0,0.0,0.0,0.0
35495,H34610,H,303.9,313.0,90.0,1517,36.0,142,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35496,M15972,M,296.5,307.4,90.0,1350,55.6,69,0.0,0.013743650361715482,0.0,0.0,0.0,0.0,0.0
35497,L49868,L,299.9,309.4,90.0,1322,53.9,33,0.0,0.013810119136197913,0.0,0.0,0.0,0.0,0.0
35498,H35886,H,300.4,309.6,90.0,1571,33.6,126,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35499,H38233,H,297.4,308.7,90.0,1349,48.9,120,0.0,0.010357239215626113,0.0,0.0,0.0,0.0,0.0
35500,M22667,M,300.0,311.5,90.0,1451,49.0,115,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
35501,L50590,L,301.2,310.3,90.0,1451,39.7,123,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35502,H29494,H,298.8,308.8,90.0,1445,49.9,4,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35503,L51793,L,303.1,311.3,90.0,1403,55.6,150,0.0,0.03675705962865936,0.0,0.0,0.0,0.0,0.0
35504,M16233,M,298.8,310.3,90.0,1366,59.0,94,0.0,0.03289497497936328,0.0,0.0,0.0,0.0,0.0
35505,L48689,L,298.0,308.5,90.0,1429,37.7,220,0.0,0.01473079843172749,0.0,0.0,0.0,0.0,0.0
35506,L53622,L,300.7,310.2,90.0,1348,54.8,50,0.0,0.019718146963202215,0.0,0.0,0.0,0.0,0.0
35507,L50250,L,300.0,309.1,90.0,1631,28.3,110,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35508,L50195,L,300.5,309.7,90.0,1589,30.5,198,0.0,0.005264814780604985,0.0,0.0,0.0,0.0,0.0
35509,L52002,L,303.5,311.9,90.0,1565,38.9,12,0.0,0.004024781454253958,0.0,0.0,0.0,0.0,0.0
35510,L55001,L,299.9,311.3,90.0,1802,24.4,151,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35511,M14952,M,298.9,308.9,90.0,1727,27.1,37,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35512,L56600,L,298.0,308.4,90.0,1472,42.0,15,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35513,L53779,L,301.6,310.7,90.0,1494,39.5,24,0.0,0.0026732563269637652,0.0,0.0,0.0,0.0,0.0
35514,L51622,L,302.5,310.2,90.0,1563,34.8,150,0.0,0.008746202338283571,0.0,0.0,0.0,0.0,0.0
35515,L54781,L,300.4,311.2,90.0,1351,62.0,18,0.0,0.056456553410876346,0.0,0.0,0.0,0.0,0.0
35516,M18694,M,302.3,311.1,90.0,1295,57.1,146,0.0,0.10277358400530237,0.0,0.0,0.0,0.0,0.0
35517,L56881,L,298.8,309.8,90.0,1485,42.4,74,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35518,L51501,L,301.7,310.2,90.0,1686,28.9,59,0.0,0.003958253829496814,0.0,0.0,0.0,0.0,0.0
35519,L50573,L,301.5,310.6,90.0,1490,48.1,81,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35520,L51931,L,303.3,311.4,90.0,1510,37.3,36,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
35521,H36642,H,299.8,309.7,90.0,1368,47.4,148,0.0,0.014709805416621723,0.0,0.0,0.0,0.0,0.0
35522,M24050,M,298.0,309.0,90.0,1439,38.5,34,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35523,H31774,H,299.2,308.4,90.0,1388,53.2,59,0.0,0.005987778371622708,0.0,0.0,0.0,0.0,0.0
35524,M16007,M,297.1,308.0,90.0,1690,25.6,159,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35525,L52845,L,302.3,311.4,90.0,1845,21.9,27,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35526,L55254,L,300.4,312.0,90.0,1631,34.9,115,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
35527,L52122,L,303.5,312.6,90.0,1602,34.2,108,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35528,M18522,M,302.3,311.7,90.0,1517,37.6,124,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35529,L48742,L,298.2,308.3,90.0,2216,16.8,139,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35530,H33526,H,301.9,310.5,90.0,1472,39.7,187,0.0,0.0044464027706152195,0.0,0.0,0.0,0.0,0.0
35531,L56229,L,297.3,308.5,90.0,1545,34.3,74,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35532,L56455,L,298.2,308.7,90.0,1605,29.4,47,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35533,L55717,L,298.6,309.5,90.0,1730,30.2,41,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35534,H30208,H,296.9,307.9,90.0,1547,32.6,79,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35535,L53033,L,301.2,311.0,90.0,1567,35.1,64,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35536,M22478,M,300.5,311.4,90.0,1312,51.4,60,0.0,0.016526412896780546,0.0,0.0,0.0,0.0,0.0
35537,L48773,L,298.0,308.3,90.0,1544,34.7,213,0.0,0.010392970945572693,0.0,0.0,0.0,0.0,0.0
35538,M22277,M,300.1,311.3,90.0,1495,41.0,193,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
35539,M20126,M,303.4,312.8,90.0,1518,38.7,103,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35540,L54326,L,300.4,309.9,90.0,1496,31.8,154,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35541,M14948,M,299.0,309.0,90.0,1419,45.2,27,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35542,L55874,L,297.2,308.5,90.0,1766,25.8,7,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35543,L56911,L,298.8,310.0,90.0,1389,49.6,149,0.0,0.004689994692578952,0.0,0.0,0.0,0.0,0.0
35544,M24305,M,298.2,309.0,90.0,1446,45.8,80,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35545,L53933,L,301.6,310.9,90.0,1385,50.7,195,0.0,0.024400738610973766,0.0,0.0,0.0,0.0,0.0
35546,H32915,H,301.9,311.0,90.0,1291,63.6,137,0.0,0.08574328774055645,0.0,0.0,0.0,0.0,0.0
35547,L49413,L,299.5,308.7,90.0,2549,13.0,179,1.0,0.5450090072824156,0.0,0.0,1.0,0.0,0.0
35548,M17662,M,300.3,309.6,90.0,1509,46.6,95,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
35549,M19283,M,302.6,310.2,90.0,1563,39.0,97,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
35550,L52842,L,302.2,311.5,90.0,1616,34.0,19,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35551,L54349,L,300.3,310.2,90.0,1492,52.3,2,0.0,0.004743221665837715,0.0,0.0,0.0,0.0,0.0
35552,L55516,L,298.9,309.7,90.0,1449,48.8,147,0.0,0.003372969012438706,0.0,0.0,0.0,0.0,0.0
35553,L49327,L,299.4,308.9,90.0,1550,33.7,174,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35554,L55148,L,300.9,312.2,90.0,1811,23.2,72,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
35555,L53730,L,301.3,310.7,90.0,1516,46.0,119,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
35556,M22502,M,300.4,311.4,90.0,1604,31.7,119,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35557,L53343,L,300.8,310.7,90.0,1358,48.1,198,0.0,0.023805306454917383,0.0,0.0,0.0,0.0,0.0
35558,M16354,M,298.0,308.7,90.0,1377,48.5,181,0.0,0.014077716516739072,0.0,0.0,0.0,0.0,0.0
35559,L54875,L,300.6,311.7,90.0,1488,47.7,22,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35560,H36507,H,300.7,310.3,90.0,1369,50.7,12,0.0,0.014890737635271451,0.0,0.0,0.0,0.0,0.0
35561,L48588,L,298.9,310.0,90.0,1452,48.9,185,0.0,0.0058072481886494,0.0,0.0,0.0,0.0,0.0
35562,L53870,L,301.7,311.0,90.0,1343,49.2,25,0.0,0.015692847625400647,0.0,0.0,0.0,0.0,0.0
35563,H32814,H,301.4,310.7,90.0,1536,44.4,96,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35564,H29522,H,298.9,308.8,90.0,1621,32.7,75,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35565,L52815,L,302.6,312.1,90.0,1502,47.3,171,0.0,0.0038383011647626047,0.0,0.0,0.0,0.0,0.0
35566,M23341,M,298.3,309.4,90.0,1595,29.0,103,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35567,M21463,M,301.5,310.6,90.0,1403,47.4,34,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
35568,L48270,L,296.9,307.7,90.0,1464,41.4,6,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35569,M20419,M,302.5,312.0,90.0,1451,43.2,189,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
35570,L56591,L,298.0,308.5,90.0,1404,46.6,201,0.0,0.011014801367039462,0.0,0.0,0.0,0.0,0.0
35571,M23002,M,299.7,311.0,90.0,1448,49.8,80,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35572,L55843,L,297.5,308.6,90.0,1671,29.4,136,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35573,M21455,M,301.5,310.7,90.0,1460,38.6,14,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35574,L47803,L,298.4,310.1,90.0,1926,23.7,83,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35575,H36284,H,301.0,311.3,90.0,1597,39.2,66,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35576,M19673,M,303.3,311.8,90.0,1536,40.6,205,0.0,0.104090227117853,0.0,0.0,0.0,0.0,0.0
35577,L53732,L,301.4,310.7,90.0,1786,26.1,123,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35578,L54709,L,300.1,311.4,90.0,1467,35.7,45,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35579,M20655,M,301.9,311.4,90.0,1465,39.9,153,0.0,0.0039304771389732165,0.0,0.0,0.0,0.0,0.0
35580,L54616,L,300.0,311.4,90.0,1487,41.2,22,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35581,L51397,L,301.9,310.6,90.0,1462,38.8,22,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
35582,M20800,M,300.6,310.6,90.0,1427,52.8,75,0.0,0.004290962050176281,0.0,0.0,0.0,0.0,0.0
35583,L55680,L,298.3,309.5,90.0,1711,30.3,148,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35584,M21288,M,300.2,309.8,90.0,1743,24.1,18,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35585,L54006,L,301.0,310.9,90.0,1822,21.6,168,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35586,L51310,L,301.9,310.4,90.0,1286,62.8,22,0.0,0.42623032985616166,0.0,1.0,0.0,0.0,0.0
35587,L54981,L,300.0,311.4,90.0,1383,49.6,101,0.0,0.006472032458389313,0.0,0.0,0.0,0.0,0.0
35588,M22613,M,300.5,311.8,90.0,1591,42.0,182,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
35589,L51901,L,303.5,311.8,90.0,1927,21.9,195,0.0,0.008905742258563052,0.0,0.0,0.0,0.0,0.0
35590,M16510,M,298.0,307.9,90.0,1417,51.0,137,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
35591,L51320,L,301.7,310.2,90.0,1331,61.2,47,0.0,0.3527412039013247,0.0,1.0,0.0,0.0,0.0
35592,L48797,L,297.8,307.8,90.0,1563,34.3,53,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,1.0
35593,L49209,L,298.7,308.5,90.0,1668,35.2,77,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35594,M23377,M,298.3,309.6,90.0,1469,54.8,191,0.0,0.02709703239089307,0.0,0.0,0.0,0.0,0.0
35595,M19435,M,302.9,311.0,90.0,1437,49.9,55,0.0,0.010892672894296244,0.0,0.0,0.0,0.0,0.0
35596,L51172,L,302.3,311.3,90.0,1614,34.1,129,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35597,L54556,L,299.5,310.0,90.0,1481,43.1,90,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35598,M21009,M,301.0,311.1,90.0,1420,47.4,167,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
35599,M19768,M,303.6,312.5,90.0,1459,48.2,17,0.0,0.003276297441247534,0.0,0.0,0.0,0.0,0.0
35600,L52206,L,303.9,313.2,90.0,1481,40.0,100,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35601,H37674,H,299.1,310.6,90.0,1332,48.0,148,0.0,0.01739986568587487,0.0,0.0,0.0,0.0,0.0
35602,L51911,L,303.3,311.6,90.0,1301,45.1,219,1.0,0.8790460013649066,0.0,0.0,0.0,0.0,0.0
35603,L54728,L,300.2,311.4,90.0,1495,43.6,95,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35604,L55314,L,299.7,311.1,90.0,1650,32.4,60,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35605,L48786,L,297.8,307.7,90.0,1505,39.7,25,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35606,L51953,L,303.6,312.0,90.0,1391,50.3,101,0.0,0.008599276198726477,0.0,0.0,0.0,0.0,0.0
35607,L55289,L,300.3,311.7,90.0,1821,26.3,202,0.0,0.007425416129685166,0.0,0.0,0.0,0.0,0.0
35608,L54131,L,300.8,311.3,90.0,1524,43.5,71,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35609,L53184,L,300.5,310.4,90.0,1761,26.5,12,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35610,L54908,L,300.7,311.8,90.0,1420,47.0,119,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35611,L50721,L,301.8,310.8,90.0,1546,43.4,29,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
35612,L47568,L,297.6,308.7,90.0,1455,48.2,145,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
35613,M16654,M,298.1,307.8,90.0,1514,43.5,78,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35614,H38145,H,297.2,308.6,90.0,1486,46.6,98,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35615,L52099,L,303.3,312.2,90.0,1506,40.0,50,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35616,L52717,L,302.4,311.8,90.0,1648,30.0,122,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
35617,L51052,L,302.7,311.9,90.0,1389,46.5,15,0.0,0.004311723751725935,0.0,0.0,0.0,0.0,0.0
35618,L56048,L,297.9,309.0,90.0,1456,46.5,52,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35619,L49434,L,299.1,308.3,90.0,1325,46.9,28,0.0,0.01153722469709187,0.0,0.0,0.0,0.0,0.0
35620,L50592,L,301.3,310.3,90.0,1313,55.6,127,0.0,0.01956275716742635,0.0,0.0,0.0,0.0,0.0
35621,L52639,L,303.1,312.5,90.0,1453,49.1,140,0.0,0.0038383011647626047,0.0,0.0,0.0,0.0,0.0
35622,M19815,M,303.8,312.5,90.0,1366,45.1,143,0.0,0.07285129506941049,0.0,0.0,0.0,0.0,0.0
35623,L54576,L,299.7,310.6,90.0,1616,35.1,142,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35624,L52594,L,302.6,312.3,90.0,1534,34.3,31,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35625,L54579,L,299.6,310.6,90.0,1642,35.1,149,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35626,L54594,L,300.1,311.1,90.0,1619,33.4,186,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
35627,L56280,L,297.3,308.2,90.0,1446,53.5,7,0.0,0.003557990727532939,0.0,0.0,0.0,0.0,0.0
35628,L52031,L,303.7,312.1,90.0,1363,51.8,90,1.0,0.620383810405274,0.0,0.0,0.0,0.0,0.0
35629,L49205,L,298.7,308.5,90.0,1469,39.9,67,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35630,L49795,L,299.3,309.0,90.0,1516,38.7,64,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35631,M22248,M,299.8,310.6,90.0,1694,31.3,121,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35632,L50106,L,300.7,309.7,90.0,1507,52.4,163,0.0,0.006552503087055526,0.0,0.0,0.0,0.0,0.0
35633,L48301,L,296.6,307.6,90.0,1459,40.2,96,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35634,L50090,L,300.6,309.5,90.0,1576,38.8,124,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35635,L55326,L,299.6,310.9,90.0,1533,31.8,91,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35636,M22243,M,299.7,310.4,90.0,1410,44.5,105,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35637,L50662,L,301.9,310.8,90.0,1540,37.6,83,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
35638,L47975,L,296.9,307.8,90.0,1605,37.0,84,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35639,L48755,L,298.2,308.3,90.0,2057,18.0,168,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35640,L53356,L,301.0,310.9,90.0,1515,37.3,6,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35641,L53446,L,300.8,310.4,90.0,1368,46.8,21,0.0,0.014890737635271451,0.0,0.0,0.0,0.0,0.0
35642,L49638,L,299.0,308.6,90.0,1434,45.9,108,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
35643,L50492,L,301.4,310.4,90.0,1639,28.9,94,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35644,L48433,L,297.5,308.8,90.0,1309,57.3,0,0.0,0.01429951603932954,0.0,0.0,0.0,0.0,0.0
35645,L54014,L,301.1,311.0,90.0,1378,51.1,190,0.0,0.0235862057363642,0.0,0.0,0.0,0.0,0.0
35646,M23654,M,297.4,308.5,90.0,1497,36.4,56,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35647,L51017,L,302.4,311.2,90.0,1450,47.9,154,0.0,0.005660576215500851,0.0,0.0,0.0,0.0,0.0
35648,M19258,M,302.3,310.1,90.0,1563,37.8,31,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
35649,L50775,L,301.6,310.4,90.0,1517,41.1,167,0.0,0.003132141713375732,0.0,0.0,0.0,0.0,0.0
35650,M21481,M,301.7,310.7,90.0,1861,21.8,84,0.0,0.0027399451359920108,0.0,0.0,0.0,0.0,0.0
35651,L55562,L,298.9,310.0,90.0,1719,27.3,58,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35652,L49304,L,299.2,308.9,90.0,1430,39.1,117,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35653,M18098,M,300.9,309.4,90.0,1724,25.6,119,0.0,0.0038262487622962547,0.0,0.0,0.0,0.0,0.0
35654,L52583,L,302.7,312.3,90.0,1858,25.4,2,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
35655,M20858,M,300.4,310.2,90.0,1613,36.9,231,0.0,0.06881408069795003,0.0,0.0,0.0,0.0,0.0
35656,L53118,L,300.5,310.4,90.0,1702,33.1,71,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35657,M16905,M,299.3,309.1,90.0,1703,31.3,120,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35658,L48758,L,298.3,308.4,90.0,1593,37.0,174,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
35659,L47194,L,298.6,309.2,90.0,2035,19.6,40,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35660,L49853,L,299.8,309.4,90.0,1480,40.9,2,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35661,L54196,L,300.6,310.5,90.0,1509,43.1,31,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35662,L55900,L,297.3,308.8,90.0,1554,36.1,70,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35663,L56029,L,297.5,308.9,90.0,1596,30.7,5,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35664,L51992,L,303.4,311.9,90.0,1531,37.9,203,0.0,0.008925603851183163,0.0,0.0,0.0,0.0,0.0
35665,M15944,M,297.0,307.7,90.0,1498,47.1,199,0.0,0.011830306270659953,0.0,0.0,0.0,0.0,0.0
35666,L52163,L,303.8,313.1,90.0,1869,25.8,211,0.0,0.02807749816990468,0.0,0.0,0.0,0.0,0.0
35667,M22015,M,300.2,309.9,90.0,1569,31.2,176,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35668,L50064,L,300.6,309.6,90.0,1409,42.4,57,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35669,L47513,L,297.5,308.2,90.0,1647,31.3,3,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35670,L54384,L,299.8,309.6,90.0,1526,41.7,85,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35671,H33781,H,302.0,309.9,90.0,1447,42.8,185,0.0,0.008016337907060023,0.0,0.0,0.0,0.0,0.0
35672,L50259,L,300.1,309.3,90.0,1340,56.0,130,0.0,0.01789154660451932,0.0,0.0,0.0,0.0,0.0
35673,M22063,M,299.8,309.6,90.0,1434,48.0,82,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
35674,L57089,L,298.7,309.1,90.0,1607,32.7,2,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35675,M23724,M,298.0,309.1,90.0,1574,34.8,40,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35676,M15123,M,298.0,308.1,90.0,1587,32.3,30,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35677,L51517,L,301.6,309.9,90.0,1440,43.4,100,0.0,0.003862026869361408,0.0,0.0,0.0,0.0,0.0
35678,H38309,H,297.4,308.6,90.0,1461,40.1,126,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
35679,L55627,L,298.6,310.1,90.0,1439,49.9,17,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
35680,L53083,L,300.9,310.5,90.0,1894,21.9,188,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
35681,L48678,L,298.0,308.8,90.0,1790,27.2,193,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
35682,H33604,H,302.4,310.9,90.0,1444,40.7,174,0.0,0.006976168161856361,0.0,0.0,0.0,0.0,0.0
35683,L54665,L,300.3,311.6,90.0,1595,38.8,154,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35684,L56823,L,299.4,310.4,90.0,1509,40.6,175,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
35685,L55490,L,298.7,309.9,90.0,1465,39.7,72,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
35686,M22450,M,300.4,311.0,90.0,1433,46.1,199,0.0,0.008958017222631034,0.0,0.0,0.0,0.0,0.0
35687,M15360,M,297.5,309.2,90.0,1804,27.4,215,0.0,0.018309472052125148,0.0,0.0,0.0,0.0,0.0
35688,L56335,L,297.5,308.5,90.0,1340,57.4,143,0.0,0.015919077018715637,0.0,0.0,0.0,0.0,0.0
35689,L56594,L,298.1,308.6,90.0,1354,53.9,207,0.0,0.25037912113295424,0.0,0.0,0.0,0.0,0.0
35690,M17955,M,299.9,309.2,90.0,1574,36.5,177,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
35691,L51811,L,303.0,311.2,90.0,1383,44.6,198,0.0,0.15898644304582185,0.0,0.0,0.0,0.0,0.0
35692,M15227,M,297.6,308.4,90.0,1569,38.3,93,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
